pair,exBuyName,exSellName,direction,chance,difLast,difBidAsk,difdif,minQuoteVolume,estimatedProfit
MATIC/BTC,whitebit,hitbtc2,whitebit -> hitbtc2,whitebit -> hitbtc2 (MATIC/BTC),28.37823834196891,14.061855670103071,14.316382671865838,0.0426384807,20.658542614124983
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,40,0,0,247.170858598125
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),16.46616541353383,12.690140845070431,3.7760245684633986,0,6.6969200530500075
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.110110110110114,17.03195733046479,0.00048843,11.289110599999972
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,69.81132075471697,17.688679245283026,0.00009,80.02913739622198
XSPEC/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (XSPEC/BTC),12.795793163891346,10.463121783876488,2.332671380014858,0.000833043633,8.588615786594644
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),17.85714285714286,13.793103448275872,4.064039408866989,0.00000198,16.179190129308907
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0,29.106767636363827
MATIC/BTC,whitebit,hitbtc2,whitebit -> hitbtc2,whitebit -> hitbtc2 (MATIC/BTC),28.37823834196891,14.061855670103071,14.316382671865838,0.0426384807,20.658542614124983
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.110110110110114,17.03195733046479,0.00048843,11.289110599999972
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),16.46616541353383,12.690140845070431,3.7760245684633986,0,6.659568705449999
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,69.81132075471697,17.688679245283026,0.00009,80.02913739622198
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),17.85714285714286,13.793103448275872,4.064039408866989,0.00000198,16.179190129308907
XSPEC/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (XSPEC/BTC),12.795793163891346,10.463121783876488,2.332671380014858,0.000833043633,8.588615786594644
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0,29.106767636363827
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,40,0,0,247.170858598125
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,21.499999999999986,8.863636363636388,0,407.0775215710924
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,21.499999999999986,8.863636363636388,0,407.0775215710924
MATIC/BTC,whitebit,hitbtc2,whitebit -> hitbtc2,whitebit -> hitbtc2 (MATIC/BTC),28.37823834196891,13.476923076923072,14.901315265045838,0.0426384807,20.001306984375006
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,40,0,0,247.170858598125
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),17.85714285714286,13.793103448275872,4.064039408866989,0.00000198,16.179190129308907
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0,29.106767636363827
XSPEC/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (XSPEC/BTC),12.795793163891346,10.463121783876488,2.332671380014858,0.000833043633,8.588615786594644
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),16.795475966069745,12.955294117647043,3.840181848422702,0,6.868965701499974
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.110110110110114,17.03195733046479,0.00048843,11.289110599999972
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,69.81132075471697,17.688679245283026,0.00009,80.02913739622198
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,21.499999999999986,8.863636363636388,0,407.0775215710924
MATIC/BTC,whitebit,hitbtc2,whitebit -> hitbtc2,whitebit -> hitbtc2 (MATIC/BTC),27.716494845360828,13.476923076923072,14.239571768437756,0.0426384807,20.001306984375006
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,40,0,0,247.170858598125
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),17.126654064272202,12.955294117647043,4.171359946625159,0,6.831534713499977
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.110110110110114,17.03195733046479,0.00048843,11.289110599999972
STX/USDT,gateio,hitbtc2,gateio -> hitbtc2,gateio -> hitbtc2 (STX/USDT),14.982456140350877,10.380701754385967,4.6017543859649095,5.162271,3.7190368599938353
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0,29.106767636363827
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,69.81132075471697,17.688679245283026,0.00009,80.02913739622198
XSPEC/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (XSPEC/BTC),13.893805309734518,10.5579399141631,3.3358653955714175,0.000833043633,8.683976113028848
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),17.85714285714286,13.793103448275872,4.064039408866989,0.00000198,16.179190129308907
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,21.499999999999986,8.863636363636388,0,406.99493572067365
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),17.85714285714286,13.793103448275872,4.064039408866989,0.00000198,16.179190129308907
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,40,0,0,247.170858598125
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0,29.106767636363827
XSPEC/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (XSPEC/BTC),13.893805309734518,10.5579399141631,3.3358653955714175,0.000833043633,8.683976113028848
MATIC/BTC,whitebit,hitbtc,whitebit -> hitbtc,whitebit -> hitbtc (MATIC/BTC),27.716494845360828,13.476923076923072,14.239571768437756,0.0426384807,20.001306984375006
APM/BTC,okex,hitbtc,okex -> hitbtc,okex -> hitbtc (APM/BTC),17.016052880075534,12.955294117647043,4.060758762428492,0,6.794103725499994
GUP/BTC,hitbtc2,livecoin,hitbtc2 -> livecoin,hitbtc2 -> livecoin (GUP/BTC),27.142067440574905,10.110110110110114,17.03195733046479,0.00048843,11.289110599999972
STX/USDT,gateio,hitbtc,gateio -> hitbtc,gateio -> hitbtc (STX/USDT),14.982456140350877,11.070175438596479,3.9122807017543977,5.162271,3.7190368599938353
CBC/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (CBC/BTC),87.5,69.81132075471697,17.688679245283026,0.00009,80.02913739622198
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,21.499999999999986,8.863636363636388,0,406.99493572067365
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),17.85714285714286,13.793103448275872,4.064039408866989,0.00000198,16.179190129308907
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,40,0,0,247.170858598125
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0,29.106767636363827
XSPEC/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (XSPEC/BTC),13.893805309734518,10.472103004291839,3.421702305442679,0.000833043633,8.683976113028848
MATIC/BTC,whitebit,hitbtc2,whitebit -> hitbtc2,whitebit -> hitbtc2 (MATIC/BTC),27.716494845360828,13.476923076923072,14.239571768437756,0.0426384807,20.001306984375006
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),17.126654064272202,12.955294117647043,4.171359946625159,0,6.737957243499977
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.110110110110114,17.03195733046479,0.00048843,11.289110599999972
STX/USDT,gateio,hitbtc2,gateio -> hitbtc2,gateio -> hitbtc2 (STX/USDT),14.982456140350877,11.399999999999991,3.582456140350885,5.162271,3.7190368599938353
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,69.81132075471697,17.688679245283026,0.00009,80.02913739622198
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,21.499999999999986,8.863636363636388,0,406.99493572067365
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,35.922330097087354,4.077669902912646,0,237.050779158375
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),17.85714285714286,13.793103448275872,4.064039408866989,0.00000198,16.179190129308907
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0,29.106767636363827
XSPEC/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (XSPEC/BTC),13.893805309734518,10.472103004291839,3.421702305442679,0.000833043633,8.683976113028848
MATIC/BTC,whitebit,hitbtc,whitebit -> hitbtc,whitebit -> hitbtc (MATIC/BTC),27.716494845360828,13.476923076923072,14.239571768437756,0.0426384807,20.001306984375006
APM/BTC,okex,hitbtc,okex -> hitbtc,okex -> hitbtc (APM/BTC),16.905660377358473,12.955294117647043,3.95036625971143,0,6.7005262554999945
JNT/ETH,hitbtc2,gateio,hitbtc2 -> gateio,hitbtc2 -> gateio (JNT/ETH),23.577235772357724,10.000846160355081,13.576389612002643,0,56.0418774012
CBC/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (CBC/BTC),87.5,69.81132075471697,17.688679245283026,0.00009,83.64380938462085
GUP/BTC,hitbtc2,livecoin,hitbtc2 -> livecoin,hitbtc2 -> livecoin (GUP/BTC),27.142067440574905,10.110110110110114,17.03195733046479,0.00048843,11.289110599999972
STX/USDT,gateio,hitbtc,gateio -> hitbtc,gateio -> hitbtc (STX/USDT),14.982456140350877,12.23508771929825,2.7473684210526272,5.162271,3.7190368599938353
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,21.58333333333333,8.780303030303045,0,406.99493572067365
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),17.85714285714286,13.793103448275872,4.064039408866989,0.00000198,16.179190129308907
XSPEC/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (XSPEC/BTC),13.893805309734518,10.472103004291839,3.421702305442679,0.000833043633,8.683976113028848
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0,29.106767636363827
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,35.922330097087354,4.077669902912646,0,237.050779158375
MATIC/BTC,whitebit,hitbtc2,whitebit -> hitbtc2,whitebit -> hitbtc2 (MATIC/BTC),27.716494845360828,13.476923076923072,14.239571768437756,0.0426384807,20.001306984375006
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.110110110110114,17.03195733046479,0.00048843,11.289110599999972
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),17.126654064272202,12.955294117647043,4.171359946625159,0,6.6630952674999975
JNT/ETH,hitbtc,gateio,hitbtc -> gateio,hitbtc -> gateio (JNT/ETH),23.577235772357724,10.000846160355081,13.576389612002643,0,56.0418774012
STX/USDT,gateio,hitbtc2,gateio -> hitbtc2,gateio -> hitbtc2 (STX/USDT),14.982456140350877,12.50701754385966,2.475438596491216,5.162271,3.7190368599938353
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.00009,83.64380938462085
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,21.58333333333333,8.780303030303045,0,406.99493572067365
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),17.85714285714286,13.793103448275872,4.064039408866989,0.00000198,16.179190129308907
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,35.922330097087354,4.077669902912646,0,240.35558409712507
XSPEC/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (XSPEC/BTC),14.603739982190575,10.472103004291839,4.1316369778987365,0.000833043633,8.779500288787531
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0,29.106767636363827
APM/BTC,okex,hitbtc,okex -> hitbtc,okex -> hitbtc (APM/BTC),17.07132735002361,12.955294117647043,4.116033232376566,0,6.625664279499972
MATIC/BTC,whitebit,hitbtc,whitebit -> hitbtc,whitebit -> hitbtc (MATIC/BTC),27.716494845360828,13.476923076923072,14.239571768437756,0.0426384807,20.001306984375006
GUP/BTC,hitbtc2,livecoin,hitbtc2 -> livecoin,hitbtc2 -> livecoin (GUP/BTC),27.142067440574905,10.110110110110114,17.03195733046479,0.00048843,11.289110599999972
STX/USDT,gateio,hitbtc,gateio -> hitbtc,gateio -> hitbtc (STX/USDT),14.982456140350877,12.789473684210535,2.192982456140342,5.162271,3.7190368599938353
JNT/ETH,hitbtc2,gateio,hitbtc2 -> gateio,hitbtc2 -> gateio (JNT/ETH),23.577235772357724,10.000846160355081,13.576389612002643,0,70.1621203212
CBC/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.00009,83.64380938462085
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,21.58333333333333,8.780303030303045,0,406.99493572067365
MATIC/BTC,whitebit,hitbtc,whitebit -> hitbtc,whitebit -> hitbtc (MATIC/BTC),27.716494845360828,12.96410256410256,14.752392281258267,0.0426384807,20.001306984375006
APM/BTC,okex,hitbtc,okex -> hitbtc,okex -> hitbtc (APM/BTC),17.07132735002361,12.955294117647043,4.116033232376566,0,6.583554418000006
GUP/BTC,hitbtc2,livecoin,hitbtc2 -> livecoin,hitbtc2 -> livecoin (GUP/BTC),27.142067440574905,10.110110110110114,17.03195733046479,0.00048843,11.289110599999972
STX/USDT,gateio,hitbtc,gateio -> hitbtc,gateio -> hitbtc (STX/USDT),14.982456140350877,13.12631578947368,1.8561403508771974,5.162271,3.7190368599938353
CBC/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.00009,83.64380938462085
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),17.85714285714286,13.793103448275872,4.064039408866989,0.00000198,16.179190129308907
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,37.25490196078431,2.7450980392156907,0,240.35558409712507
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0,29.106767636363827
XSPEC/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (XSPEC/BTC),14.603739982190575,10.56701030927836,4.036729672912216,0.000833043633,8.779500288787531
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,21.58333333333333,8.780303030303045,0,406.99493572067365
BTO/BTC,crex24,bitz,crex24 -> bitz,crex24 -> bitz (BTO/BTC),1600,1600,0,0,2023.8552647249994
MATIC/BTC,whitebit,hitbtc2,whitebit -> hitbtc2,whitebit -> hitbtc2 (MATIC/BTC),27.716494845360828,12.96410256410256,14.752392281258267,0.0426384807,20.001306984375006
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,37.25490196078431,2.7450980392156907,0,240.35558409712507
JNT/ETH,hitbtc,gateio,hitbtc -> gateio,hitbtc -> gateio (JNT/ETH),23.577235772357724,10.000846160355081,13.576389612002643,0,70.1621203212
STX/USDT,gateio,hitbtc2,gateio -> hitbtc2,gateio -> hitbtc2 (STX/USDT),14.982456140350877,13.5,1.4824561403508767,5.162271,3.7190368599938353
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),17.016052880075534,12.955294117647043,4.060758762428492,0,6.532086809499987
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.110110110110114,17.03195733046479,0.00048843,11.289110599999972
XSPEC/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (XSPEC/BTC),14.603739982190575,10.56701030927836,4.036729672912216,0.000833043633,8.779500288787531
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),17.85714285714286,13.793103448275872,4.064039408866989,0.00000198,16.179190129308907
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0,29.106767636363827
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.00009,83.64380938462085
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,21.58333333333333,8.780303030303045,0,406.99493572067365
BTO/BTC,crex24,bitz,crex24 -> bitz,crex24 -> bitz (BTO/BTC),1600,1600,0,0,2023.8552647249994
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),17.85714285714286,13.793103448275872,4.064039408866989,0.00000198,16.179190129308907
STX/USDT,gateio,hitbtc2,gateio -> hitbtc2,gateio -> hitbtc2 (STX/USDT),14.982456140350877,13.868421052631575,1.1140350877193015,5.162271,3.7190368599938353
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0,29.106767636363827
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,37.25490196078431,2.7450980392156907,0,240.35558409712507
XSPEC/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (XSPEC/BTC),14.603739982190575,10.56701030927836,4.036729672912216,0.000833043633,8.779500288787531
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.110110110110114,17.03195733046479,0.00048843,11.289110599999972
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.00009,83.64380938462085
MATIC/BTC,whitebit,hitbtc2,whitebit -> hitbtc2,whitebit -> hitbtc2 (MATIC/BTC),27.716494845360828,12.96410256410256,14.752392281258267,0.0426384807,20.001306984375006
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),16.96083058046247,12.955294117647043,4.005536462815428,0,6.49465582149999
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,21.58333333333333,8.780303030303045,0,406.99493572067365
BTO/BTC,crex24,bitz,crex24 -> bitz,crex24 -> bitz (BTO/BTC),1600,1600,0,0,2023.8552647249994
STX/USDT,gateio,hitbtc2,gateio -> hitbtc2,gateio -> hitbtc2 (STX/USDT),14.982456140350877,14.094736842105277,0.8877192982455995,5.162271,3.7190368599938353
JNT/ETH,hitbtc,gateio,hitbtc -> gateio,hitbtc -> gateio (JNT/ETH),23.577235772357724,10.770082846791126,12.807152925566598,0,70.1621203212
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,37.25490196078431,2.7450980392156907,0,240.35558409712507
MATIC/BTC,whitebit,hitbtc2,whitebit -> hitbtc2,whitebit -> hitbtc2 (MATIC/BTC),27.716494845360828,12.96410256410256,14.752392281258267,0.0426384807,20.001306984375006
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),16.850542197076848,12.941176470588232,3.909365726488616,0,6.4572248334999784
XSPEC/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (XSPEC/BTC),13.592233009708735,10.56701030927836,3.025222700430376,0.000833043633,8.779500288787531
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),17.85714285714286,13.793103448275872,4.064039408866989,0.00000198,16.179190129308907
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0,29.106767636363827
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.00009,83.64380938462085
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.110110110110114,17.03195733046479,0.00048843,11.289110599999972
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,21.58333333333333,8.780303030303045,0,406.99493572067365
BTO/BTC,crex24,bitz,crex24 -> bitz,crex24 -> bitz (BTO/BTC),1600,1600,0,0,2023.8552647249994
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),17.85714285714286,13.793103448275872,4.064039408866989,0.00000198,16.179190129308907
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,37.25490196078431,2.7450980392156907,0,240.35558409712507
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0,29.106767636363827
XSPEC/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (XSPEC/BTC),13.592233009708735,10.56701030927836,3.025222700430376,0.000833043633,8.779500288787531
MATIC/BTC,whitebit,hitbtc,whitebit -> hitbtc,whitebit -> hitbtc (MATIC/BTC),27.716494845360828,12.96410256410256,14.752392281258267,0.0426384807,20.001306984375006
GUP/BTC,hitbtc2,livecoin,hitbtc2 -> livecoin,hitbtc2 -> livecoin (GUP/BTC),27.142067440574905,10.110110110110114,17.03195733046479,0.00048843,11.289110599999972
APM/BTC,okex,hitbtc,okex -> hitbtc,okex -> hitbtc (APM/BTC),17.07132735002361,12.941176470588232,4.1301508794353765,0,6.981258665499993
STX/USDT,gateio,hitbtc,gateio -> hitbtc,gateio -> hitbtc (STX/USDT),14.982456140350877,14.582456140350871,0.4000000000000057,5.162271,3.7190368599938353
JNT/ETH,hitbtc2,gateio,hitbtc2 -> gateio,hitbtc2 -> gateio (JNT/ETH),23.577235772357724,10.770082846791126,12.807152925566598,0,70.1621203212
CBC/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.00009,83.64380938462085
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,21.58333333333333,8.780303030303045,0,406.99493572067365
BTO/BTC,crex24,bitz,crex24 -> bitz,crex24 -> bitz (BTO/BTC),1600,1600,0,0,2023.8552647249994
MATIC/BTC,whitebit,hitbtc2,whitebit -> hitbtc2,whitebit -> hitbtc2 (MATIC/BTC),27.716494845360828,12.96410256410256,14.752392281258267,0.0426384807,20.001306984375006
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,37.25490196078431,2.7450980392156907,0,240.35558409712507
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),16.905660377358473,12.955294117647043,3.95036625971143,0,6.943827677499996
IQ/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (IQ/BTC),6015.78947368421,6015.78947368421,0,0.0001081500000008,6284.840213737388
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.110110110110114,17.03195733046479,0.00048843,11.289110599999972
STX/USDT,gateio,hitbtc2,gateio -> hitbtc2,gateio -> hitbtc2 (STX/USDT),14.982456140350877,15.070175438596479,0.08771929824560232,5.162271,3.7190368599938353
JNT/ETH,hitbtc,gateio,hitbtc -> gateio,hitbtc -> gateio (JNT/ETH),23.577235772357724,10.770082846791126,12.807152925566598,0,70.1621203212
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.00009,83.64380938462085
XSPEC/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (XSPEC/BTC),13.592233009708735,10.662080825451412,2.9301521842573237,0.000833043633,8.971041880564727
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),17.85714285714286,13.793103448275872,4.064039408866989,0.00000198,16.179190129308907
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0,29.106767636363827
MATIC/BTC,whitebit,hitbtc,whitebit -> hitbtc,whitebit -> hitbtc (MATIC/BTC),27.061538461538476,12.387755102040813,14.673783359497662,0.0426384807,19.35080734350001
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,37.25490196078431,2.7450980392156907,0,240.35558409712507
STX/USDT,gateio,hitbtc,gateio -> hitbtc,gateio -> hitbtc (STX/USDT),14.982456140350877,15.405263157894723,0.4228070175438461,5.162271,3.7190368599938353
JNT/ETH,hitbtc2,gateio,hitbtc2 -> gateio,hitbtc2 -> gateio (JNT/ETH),23.577235772357724,10.770082846791126,12.807152925566598,0,70.1621203212
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,21.58333333333333,8.780303030303045,0,406.99493572067365
BTO/BTC,crex24,bitz,crex24 -> bitz,crex24 -> bitz (BTO/BTC),1600,1600,0,0,2023.8552647249994
XSPEC/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (XSPEC/BTC),13.592233009708735,10.757314974182435,2.8349180355263,0.000833043633,8.971041880564727
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),17.85714285714286,13.793103448275872,4.064039408866989,0.00000198,16.179190129308907
